country,category,mean_q1d,mean_q1e,mean_q1f,mean_q1g,mean_q2d,mean_q2e,mean_q2f,mean_q2g,sd_q1d,sd_q1e,sd_q1f,sd_q1g,sd_q2d,sd_q2e,sd_q2f,sd_q2g,n,upper_q1d,lower_q1d,upper_q1e,lower_q1e,upper_q1f,lower_q1f,upper_q1g,lower_q1g,upper_q2d,lower_q2d,upper_q2e,lower_q2e,upper_q2f,lower_q2f,upper_q2g,lower_q2g
Argentina,Light Skin,25,20,37.5,25,50,68.75,60,81.25,44.721359549995796,41.40393356054125,50,44.721359549995796,51.63977794943222,47.871355387816905,50.709255283710995,40.31128874149275,16,46.91346617949794,3.086533820502062,40.287927444665215,-0.28792744466521114,62,13,46.91346617949794,3.086533820502062,75.3034911952218,24.69650880477821,92.20696414003028,45.29303585996972,84.84753508901838,35.152464910981614,101.00253148333145,61.49746851666855
Bahamas,Dark Skin,36,38.46153846153847,35.025380710659896,46.766169154228855,56.65024630541872,31.06796116504854,37.81094527363184,25.5,48.120451883240214,48.775652068776466,47.826475947036734,50.01989653878988,49.67828018577396,46.38991945501078,48.612591780340104,43.69549727846177,207,42.55542111468239,29.44457888531761,45.106217115635275,31.816859807441656,41.540753654887176,28.510007766432615,53.58035050730995,39.95198780114776,63.41788946182795,49.88260314900949,37.387632855615294,24.748289474481783,44.433410319669115,31.18848022759456,31.45261212780796,19.54738787219204
Bahamas,Light Skin,44.87632508833922,46.8503937007874,40.15444015444015,48.679245283018865,60.35087719298245,42.56055363321799,41.281138790035584,37.68115942028986,49.82489449331358,49.999221929148824,49.11597659178939,50.07712747750156,49.002907081078746,49.529213822901006,49.321785610837146,48.546732575341935,293,50.58149586420166,39.17115431247678,52.575525739036294,41.125261662538506,45.77843669530639,34.530443613573915,54.413297851100474,42.94519271493726,65.96192677480929,54.73982761115562,48.23186766463612,36.889239601799865,46.928701373797054,35.633576206274114,43.239975003725135,32.12234383685458
Barbados,Dark Skin,52.80898876404494,46.06741573033708,48.86363636363637,49.43820224719101,46.06741573033708,26.136363636363637,23.595505617977526,27.586206896551722,50.203874444041205,50.12751869727504,50.2735463945467,50.28011423654932,50.12751869727504,44.18955559186445,42.699989115690435,44.95386568579204,89,63.23932485788761,42.37865267020227,56.481888185958866,35.6529432747153,59.30844747296606,38.418825254306675,59.88437788864611,38.99202660573591,56.481888185958866,35.6529432747153,35.31716734454034,16.955559928186936,32.46683761400712,14.724173621947932,36.925803352257645,18.2466104408458
Barbados,Light Skin,58.63746958637469,64.4607843137255,63.970588235294116,72.99270072992701,35.12195121951219,25.862068965517242,22.962962962962962,32.41206030150754,49.308312834216906,47.921961863715154,48.067511057981235,44.45383953079566,47.793461063086994,43.841698282587146,42.11148700454275,46.86344442582378,411,63.40458101121492,53.87035816153446,69.09386378390248,59.82770484354852,68.61773935357625,59.32343711701198,77.29048327660976,68.69491818324425,39.74260727465903,30.501295164365356,30.100669898183664,21.62346803285082,27.034287639824722,18.891638286101202,36.942802654847235,27.88131794816784
Bolivia,Dark Skin,22.166874221668742,18.467336683417084,26.533166458072593,20.050125313283207,69.32668329177058,63.30390920554855,55.793450881612095,69.31818181818183,41.562824466388356,38.82763314042925,44.178619999085925,40.062654740763584,46.1425410397492,48.22799071321726,49.69452873871688,46.1464690912003,806,25.036290802265228,19.297457641072256,21.14792097355752,15.786752393276647,29.58317247572821,23.483160440416974,22.81597309316217,17.284277533404243,72.51227459915113,66.14109198439003,66.63347590314561,59.97434250795149,59.224264512748206,52.362637250475984,72.5040443105963,66.13231932576736
Bolivia,Light Skin,18.556701030927837,15.625,34.031413612565444,19.148936170212767,63.1578947368421,65.42553191489363,53.2258064516129,65.26315789473685,38.9762699353845,36.40414509509476,47.50600025915423,39.4523898944149,48.36508334066744,47.68804362796976,50.03050507975419,47.739196794770834,194,24.041433905476765,13.07196815637891,20.74778398379133,10.502216016208669,40.71644842455925,27.34637880057164,24.70066854973875,13.597203790686784,69.96381954746727,56.35196992621693,72.13618383317265,58.7148799966146,60.266089074760934,46.18552382846486,71.9810080763709,58.5453077131028
Brazil,Dark Skin,52.68817204301075,50.645161290322584,55.005382131324,56.85005393743258,46.88172043010753,42.2077922077922,37.649619151251365,41.78454842219804,49.954549524377676,50.022738674799086,49.775627746450084,49.55528097011786,49.92951963893636,49.41583018537874,48.477058983359825,49.3473012882258,938,55.885076809564055,49.49126727645745,53.84642990805831,47.443892672586855,58.19083657172797,51.819927690920025,60.021407006364726,53.67870086850043,50.077023377390404,43.68641748282465,45.370220946854964,39.04536346872944,40.751970036364654,34.547268266138076,44.94259156755531,38.626505276840774
Brazil,Light Skin,39.411764705882355,45.23809523809524,48.8235294117647,48.23529411764706,57.05882352941176,45.294117647058826,44.642857142857146,44.97041420118343,49.01039477176198,49.921523815511996,50.133827168118714,50.11646720805389,49.64545372469471,49.92510924615504,49.860798530621295,49.894224548336226,171,46.7576850859975,32.06584432576721,52.72058014584922,37.75561033034126,56.337835396087094,41.30922342744231,55.74699810529033,40.723590130003785,64.49992968647582,49.6177173723477,52.77713995689158,37.81109533722607,52.11624024455662,37.16947404115767,52.44880735974741,37.49202104261945
Colombia,Dark Skin,26.328800988875155,23.329129886506937,29.00378310214376,25.71785268414482,75.0924784217016,73.13432835820896,70.96370463078848,73.7888198757764,44.06897916252349,42.319299408172064,45.40659449963085,43.735172268818964,43.274433819154254,44.353688452867026,45.42141782558181,44.00565459169293,814,29.356250152677656,23.301351825072654,26.2363796127482,20.421880160265676,32.12312371682105,25.884442487466472,28.72236999383084,22.7133353744588,78.06534393775235,72.11961290565085,76.18133647071772,70.0873202457002,74.08406357778496,67.84334568379201,76.81191877046325,70.76572098108954
Colombia,Light Skin,21.08108108108108,21.311475409836063,26.923076923076923,31.521739130434785,78.26086956521739,73.48066298342542,72.62569832402235,69.06077348066299,40.899119249033355,41.06315464974929,44.478371618815515,46.58700732611729,41.3596433711193,44.266063143503935,44.71293718395545,46.352533880859006,186,26.95886416897042,15.203297993191743,27.21283270963624,15.410118110035889,33.31524930424892,20.530904541904928,38.21695234785146,24.82652591301811,84.20483649633034,72.31690263410444,79.84232362770636,67.11900233914447,79.05158110133725,66.19981554670746,75.72228954086934,62.399257420456635
Costa Rica,Dark Skin,47.49034749034749,46.442953020134226,48.16326530612245,42.5503355704698,33.20363164721141,28.11244979919679,27.102803738317753,34.67741935483871,49.96914225126892,49.90681943058036,50.0002780395984,49.47512629116803,47.124965532129565,44.984932750349216,44.47875603159161,47.62632957410668,782,50.992657532773144,43.98803744792183,49.940894889905,42.94501115036345,51.66775763904244,44.65877297320245,46.018020302549324,39.08265083839027,36.506594888049285,29.90066840637353,31.265419304599693,24.959480293793884,30.220295592404725,23.985311884230782,38.01552292909072,31.339315780586706
Costa Rica,Light Skin,47.27272727272727,42.7906976744186,49.763033175355446,43.269230769230774,31.506849315068493,37.254901960784316,31.9047619047619,41.42857142857143,50.039419911100445,49.59299682034879,50.11834336081179,49.66442573861585,46.560739639823865,48.467283419429506,46.72212959063092,49.37753341917617,223,53.8404665834049,40.70498796204965,49.29984337055127,36.28155197828593,56.341131292032905,43.184935058677986,49.78775160430901,36.75070993415254,37.61800729032033,25.395691339816658,43.61629630070804,30.893507620860593,38.03710252214162,25.77242128738218,47.90943727149222,34.94770558565064
Dominica,Dark Skin,53.191489361702125,40,47.82608695652174,52.17391304347826,38.297872340425535,25.64102564102564,31.70731707317073,25.64102564102564,50.437493946068216,49.543369430686226,50.50469916434667,50.50469916434667,49.136860729305596,44.23590300547567,47.111699132189564,44.23590300547567,47,67.61133602791409,38.77164269549016,54.164220595136825,25.835779404863175,62.265147284375594,33.38702662866789,66.61297337133212,37.734852715624406,52.34587397455178,24.24987070629929,38.28786608798462,12.994185194066661,45.1763343561724,18.238299790169066,38.28786608798462,12.994185194066661
Dominica,Light Skin,37.086092715231786,32.35294117647059,40.136054421768705,43.08390022675737,44.34180138568129,30.59125964010283,33.75314861460957,28.534031413612563,48.356933464852055,46.835286743014464,49.07304010662191,49.57560561431788,49.73628168844091,46.13863047792262,47.34645060892328,45.21686030255814,453,41.5392262953358,32.63295913512777,36.66594808541181,28.03993426752936,44.655133426962976,35.616975416574434,47.649259903163966,38.51854055035078,48.92195753427768,39.761645237084906,34.84011228644746,26.342406993758203,38.11322800753841,29.393069221680733,32.69799932002559,24.37006350719954
Dominican Republic,Dark Skin,30.870083432657925,35.515151515151516,41.43377885783718,42.82238442822384,52.17391304347826,38.73325213154689,41.169305724725945,39.0452876376989,46.22329376783104,47.88495087345278,49.29068824458634,49.512262634517406,49.98291070134516,48.74376235537306,49.24400999235491,48.81506874636669,844,33.988583351869615,27.751583513446235,38.74575676324059,32.28454626706244,44.75922355852632,38.10833415714804,46.16277786278231,39.48199099366537,55.5460592121831,48.80176687477341,42.02179793987467,35.44470632321911,44.49160123127622,37.84701021817567,42.33864420173937,35.751931073658426
Dominican Republic,Light Skin,30.573248407643312,37.17948717948718,41.55844155844156,46.794871794871796,50,39.1025641025641,36.774193548387096,38.853503184713375,46.21912743987367,48.484049546015434,49.44304004933446,50.05786560587372,50.15898291312316,48.9551709993593,48.3753651467271,48.89769740352788,158,37.780161254238735,23.366335561047894,44.739567580890416,29.619406778083945,49.26805660839747,33.848826508485644,54.60035611902814,38.98938747071545,57.821251467782695,42.178748532217305,46.73610610833941,31.46902209678879,44.31732687534643,29.23106022142776,46.478083377077645,31.22892299234911
Ecuador,Dark Skin,33.614330874604846,19.656283566058004,27.360515021459225,18.181818181818183,57.56929637526652,67.8381256656017,57.15811965811965,71.64179104477611,47.26376794812406,39.761249990372825,44.604803233343304,38.590102731278,49.450103089433604,46.73464760633424,49.51141604748725,45.09768410724392,955,36.61199331869713,30.61666843051256,22.1781054816769,17.134461650439107,30.189534993491023,24.531495049427427,20.62936112418756,15.734275239448804,60.70562518109484,54.4329675694382,70.80222912263375,64.87402220856964,60.29833718377868,54.01790213246063,74.5020715478499,68.78151054170233
Ecuador,Light Skin,28.57142857142857,18.75,20.408163265306122,14.285714285714285,64,67.3469387755102,55.10204081632652,70,45.64354645876384,39.444277960558324,40.72055089639778,35.35533905932738,48.487322138506116,47.380354147934284,50.25445456953675,46.29100498862757,50,41.22317416903947,15.919682973817675,29.683396038567807,7.816603961432195,31.69532411292409,9.121002417688155,24.085714285714285,4.485714285714284,77.44,50.56,80.4801029030158,54.213774648004595,69.0318649358192,41.17221669683384,82.83121194587635,57.16878805412365
Grenada,Dark Skin,43.90243902439025,48.05194805194805,50,44.303797468354425,41.25,12.857142857142856,10.606060606060606,9.859154929577464,49.932203358647435,50.28965994586711,50.33222956847167,49.99188509286224,49.53901416106938,33.71418043988196,31.027471097463984,30.023465001632065,82,54.71005428205328,33.09482376672722,58.93693328341814,37.16696282047796,60.89419924711185,39.10580075288815,55.1243305861942,33.48326435051465,51.97251111073864,30.527488889261363,20.15443531396711,5.559850400318601,17.32182613379144,3.8902950783297694,16.357607563620014,3.3607022955349155
Grenada,Light Skin,44.60431654676259,43.03482587064676,52.63157894736842,51.842751842751845,42.49363867684479,17.142857142857142,14.985590778097983,14.24731182795699,49.76772278618577,49.57418462910334,49.99338755535031,50.027527794568215,49.49634685800034,37.74225881814529,35.744554860550075,35.0005486022399,417,49.38110285249881,39.827530241026366,47.79303607189935,38.276615669394175,57.430024921634455,47.83313297310238,56.644474652244426,47.041029033259264,47.24437788327869,37.74289947041089,20.765420020500233,13.520294265214051,18.41641080769972,11.554770748496248,17.60672093684317,10.88790271907081
Guyana,Dark Skin,34.44444444444444,43.17343173431734,38.148148148148145,50.55350553505535,64.15094339622641,49.81132075471698,55.26315789473685,54.339622641509436,47.60692003471837,49.62342818514505,48.66523510764188,50.089437571051135,48.046456459069894,50.09425079052636,49.81594724384342,49.905571209393536,275,40.07122282102706,28.817666067861833,49.03854614374452,37.30831732489016,43.9000113729754,32.39628492332089,56.47369873416245,44.633312335948254,69.8296716583815,58.47221513407132,55.73208284001216,43.8905586694218,61.15102660282007,49.37528918665363,60.23808422539754,48.44116105762133
Guyana,Light Skin,33.6322869955157,39.1705069124424,52.336448598130836,51.141552511415526,70.04608294930875,50,47.16981132075472,49.31506849315068,47.351372381037834,48.92599718150682,50.06248563624768,50.10148470909536,45.91152618788113,50.117233455188625,50.03798968122759,50.109845407477984,225,39.819532986637974,27.445041004393424,45.56350387749262,32.777509947392176,58.8779467212672,45.79495047499447,57.688146513403986,44.594958509427066,76.04518903785855,64.04697686075896,56.54865183814465,43.45134816185535,53.70810863910179,40.63151400240765,55.86275495972781,42.76738202657356
Haiti,Dark Skin,45.39170506912442,31.44208037825059,36.68224299065421,39.39393939393939,50.847457627118644,55.528255528255535,56.127450980392155,57.3170731707317,49.844641087312255,46.483456032886544,48.25014797872562,48.919216840290346,50.05345176478036,49.75460532837961,49.684047750334734,49.52213652582704,442,50.03860595884424,40.7448041794046,35.77562574009001,27.108535016411174,41.18049296658844,32.18399301471998,43.95456511619794,34.83331367168084,55.51382545454215,46.18108979969514,60.166762591895676,50.889748464615394,60.759380123817785,51.495521836966525,61.933907704249265,52.70023863721414
Haiti,Light Skin,42.1875,26.5625,35.38461538461539,30.158730158730158,59.32203389830508,62.5,66.66666666666666,62.71186440677966,49.77628523130841,44.51569190068627,48.18833245315078,46.263343794052076,49.54497805998453,48.850421045919724,47.559486560567095,48.77218358133704,65,54.288517121904064,30.086482878095932,37.38462437871493,15.740375621285068,47.09958835581666,23.669642413414117,41.40572283339108,18.91173748406923,71.36681837794582,47.27724941866434,74.3759320576434,50.6240679423566,78.22876212043504,55.10457121289828,74.56877630464035,50.85495250891897
Jamaica,Dark Skin,32.80943025540275,39.278557114228455,41.832669322709165,47.29458917835671,59.765625,40.524193548387096,42.190669371196755,38.477366255144034,46.99812600416211,48.88598900304121,49.37764256498748,49.9768559967797,49.08501102414773,49.1434451516021,49.43654216650169,48.704309829168956,517,36.860701683241224,28.758158827564277,43.492563656789486,35.064550571667425,46.08905674717454,37.57628189824379,51.602629220953744,42.986549135759674,63.99678738038205,55.53446261961795,44.76039299154365,36.287994105230545,46.45213398262708,37.92920475976643,42.67571192548056,34.279020584807505
Jamaica,Light Skin,24.476987447698743,29.589632829373652,30.32258064516129,35.82089552238806,63.78947368421053,50.967741935483865,50.21739130434783,48.04347826086956,43.04011211977568,45.69383407392858,46.01469997745908,47.99859673927891,48.1115736351961,50.04447410263316,50.05396349095381,50.01610046733084,484,28.31147016382421,20.642504731573275,33.66053804686911,25.518727611878198,34.42207209769855,26.223089192624023,40.09713414097836,31.544656903797755,68.07577751716437,59.50316985125669,55.42624962826391,46.50923424270382,54.676744415360076,45.75803819333558,52.49945812068631,43.58749840105281
Peru,Dark Skin,28.475336322869953,23.180291153415453,25.76271186440678,22.184684684684687,61.33786848072562,63.013698630136986,58.46681922196796,68.66515837104072,45.15500747051531,42.22202649612875,43.75748377480852,41.57228002427593,48.72519381323232,48.304319068842084,49.30613090649506,46.411728792521444,900,31.425463477610286,25.52520916812962,25.938796884495865,20.42178542233504,28.62153413769427,22.903889591119288,24.90074031293738,19.468629056431993,64.5212478098568,58.15448915159444,66.16958080930134,59.857816450972635,61.68815310785897,55.245485336076946,71.69739131881879,65.63292542326265
Peru,Light Skin,26.190476190476193,22.131147540983605,24.390243902439025,18.69918699186992,61.904761904761905,65.60000000000001,54.761904761904766,63.49206349206349,44.142625981826555,41.68416288035425,43.1190943490353,39.1499712035046,48.75595201760352,47.695269258883734,49.97142040349521,48.33743824933151,129,33.808097540921466,18.57285484003092,29.32451590252044,14.937779179446771,31.831236059550477,16.949251745327572,25.455234007104465,11.94313997663537,70.31849744472477,53.49102636479905,73.83069523710006,57.36930476289996,63.385391709293444,46.13841781451609,71.83357679001571,55.15055019411126
St. Kitts and Nevis,Dark Skin,14.285714285714285,7.142857142857142,16.071428571428573,21.428571428571427,76.78571428571429,42.592592592592595,50.90909090909091,58.18181818181818,35.30939318018998,25.9870097418821,37.05909636481472,41.40393356054125,42.60205470320727,49.912572061109174,50.4524979109513,49.78066369700667,56,23.533809912775713,5.037618658652857,13.949271230118711,0.3364430555955744,25.777799487668915,6.365057655188231,32.27292479795219,10.584218059190661,87.9438747727545,65.62755379867409,55.6654946687661,29.51969051641909,64.12340821337045,37.69477360481136,71.22017134464718,45.143465018989176
St. Kitts and Nevis,Light Skin,15.610859728506787,12.614678899082568,24.829157175398635,24.71655328798186,68.55203619909503,49.88290398126464,51.382488479262676,55.172413793103445,36.33695506736332,33.239613054134836,43.25147308675012,43.185371291071725,46.4834426223076,50.058513770754,50.03856496375077,49.78900339801502,444,18.99083184996853,12.230887607045043,15.706544060675588,9.522813737489548,28.8523003632182,20.80601398757907,28.733547853107055,20.699558722856665,72.87580906013147,64.22826333805858,54.53922096416242,45.22658699836686,56.036949874332514,46.72802708419284,59.803661599329324,50.541165986877566
St. Lucia,Dark Skin,53.52112676056338,42.857142857142854,54.67625899280576,52.59259259259259,42.857142857142854,22.058823529411764,21.21212121212121,23.91304347826087,50.052414840300365,49.66485830092932,49.960885545135966,50.118709274558405,49.66485830092932,41.61761818978651,41.03676071301506,42.81064712729708,142,61.75372524101905,45.288528280107705,51.025996213865795,34.68828950041991,62.89380277632639,46.458715209285124,60.836095151512346,44.34909003367283,51.025996213865795,34.68828950041991,28.90407048428106,15.213576574542468,27.961828992789073,14.46241343145335,30.954519291406573,16.87156766511517
St. Lucia,Light Skin,49.71910112359551,44.5141065830721,46.31901840490797,53.62776025236593,53.52112676056338,29.22077922077922,33.11258278145696,32.038834951456316,50.06958285303632,49.776218922190765,49.94097507091252,49.947062980193365,49.946259015939084,45.551738383393705,47.13993349082816,46.73827146373169,358,54.905770098285785,44.53243214890523,49.67038621733436,39.35782694880984,51.4923649999131,41.145671809902844,58.80173748913774,48.45378301559412,58.69502071530613,48.347232805820624,33.93944821608181,24.502110225476635,37.99577166728197,28.229393895631944,36.88041598166233,27.197253921250297
St. Vincent and the Grenadines,Dark Skin,20.51282051282051,21.052631578947366,32.432432432432435,38.46153846153847,38.46153846153847,44.11764705882353,50,44.44444444444444,40.90738692453054,41.31549501122744,47.45789978762495,49.28640580901442,49.28640580901442,50.399473726137835,50.751921892255226,50.39526306789697,40,33.1901510619366,7.835489963704427,33.85643613444203,8.248827023452707,47.13978794953021,17.72507691533466,53.735553865442725,23.187523057634213,53.735553865442725,23.187523057634213,59.7366057839676,28.49868833367946,65.72818354342795,34.27181645657206,60.06209827308052,28.826790615808367
St. Vincent and the Grenadines,Light Skin,25.277161862527713,20,36.80555555555556,34.24657534246575,44.62242562929062,41.895261845386536,42.15686274509804,40.19607843137255,43.50837351762644,40.04605643436942,48.28357040360976,47.50771031877138,49.76695000149649,49.400394760505364,49.44164805226077,49.08960652330591,460,29.253195077910128,21.301128647145298,23.65962773725902,16.34037226274098,41.21797238847239,32.393138722638724,38.5880898359385,29.90506084899301,49.17040180573999,40.07444945284124,46.40974019841434,37.38078349235873,46.675111049631774,37.638614440564304,44.68215525489811,35.71000160784698
Suriname,Dark Skin,28.82882882882883,38.064516129032256,39.436619718309856,45.36082474226804,55.87301587301587,30.46594982078853,28.35249042145594,27.969348659003828,45.364761390685885,48.633052728841484,48.95768199158484,49.87007648853796,49.73288268194832,46.10901324688905,45.157483870817885,44.97109134635066,335,33.686770531191804,23.97088712646585,43.27244686033252,32.85658539773199,44.67931377658338,34.193925660036335,50.70122369614507,40.020425788391016,61.19872325806489,50.54730848796686,35.403590655660395,25.528308985916667,33.18823555368693,23.51674528922495,32.785133716721916,23.153563601285736
Suriname,Light Skin,24.242424242424242,26.282051282051285,30.519480519480517,35.064935064935064,53.086419753086425,29.677419354838708,30.967741935483872,25,42.985413225706864,44.15833605908437,46.19923050305905,47.87301767423468,50.059392683070655,45.8316988194159,46.385933178239355,43.448303787844424,167,30.76199407959414,17.722854405254346,32.979517567154886,19.584584996947683,37.52648794562002,23.512473093341015,42.32580470935173,27.804065420518395,60.67889548176948,45.49394402440337,36.6286834881011,22.726155221576317,38.00306643567901,23.932417435288734,31.58977614950605,18.41022385049395
Trinidad and Tobago,Dark Skin,43.064516129032256,36.177474402730375,42.56055363321799,46.62045060658579,47.176079734219265,36.21908127208481,37.27915194346289,35.38732394366197,49.55663556173327,48.092459786449986,49.48627561472328,49.92894045476521,49.96170472820199,48.10587206668265,48.39750403117571,47.85919214630183,624,46.952868284065275,39.17616397399924,39.95094323352969,32.40400557193106,46.44338515012691,38.67772211630908,50.53801484425397,42.70288636891761,51.096214748369384,43.255944720069145,39.99360246788339,32.44456007628622,41.07655539841324,33.481748488512544,39.14248994334719,31.63215794397675
Trinidad and Tobago,Light Skin,41.17647058823529,36.15819209039548,40,44.44444444444444,49.04632152588556,38.68194842406877,36.07954545454545,38.46153846153847,49.28122376654305,48.113862273754755,49.06094927929999,49.76133515281193,50.059151146229375,48.77209774073507,48.091489634771925,48.719876576469005,377,46.151170409521804,36.201770766948776,41.01505244736469,31.301331733426274,44.952464183277336,35.047535816722664,49.46760917477591,39.42127971411298,54.099549332090476,43.993093719680644,43.60525444958435,33.75864239855319,40.93414740243625,31.224943506654657,43.37957301454004,33.54350390853689
Venezuela,Dark Skin,27.84090909090909,35.20958083832335,48.05194805194805,43.04399524375743,60.96131301289566,50.5441354292624,43.23995127892813,53.03398058252428,44.84707585843275,47.79099083488402,49.99155619347184,49.543239558226176,48.812322908846916,50.027294475743446,49.571108442244316,49.93817621980213,881,30.80234438777934,24.87947379403884,38.365414845820084,32.05374683082661,51.35309436356387,44.750801740332236,46.31553737979708,39.77245310771778,64.18458974203621,57.7380362837551,53.8476416853906,47.240629173134195,46.51333371102356,39.9665688468327,56.33160199680519,49.73635916824337
Venezuela,Light Skin,22.22222222222222,34.67741935483871,38.095238095238095,38.52459016393443,53.65853658536586,45.90163934426229,37.1900826446281,40.33613445378151,41.73993557999607,47.78739303543901,48.75595201760352,48.866019073366104,50.06992311877014,50.0372439530227,48.53217387286959,49.26463945047359,126,29.510460675585723,14.93398376885872,43.02160845497231,26.333230254705114,46.60854793597832,29.581928254497868,47.05711888791227,29.992061439956586,62.40127981101818,44.91579335971354,54.63867643862535,37.16460224989923,45.664318431783684,28.71584685747251,48.93826655209042,31.734002355472605
